timestamp_index,label
95,trending_up
96,volatile
97,volatile
98,volatile
99,volatile
100,volatile
101,volatile
102,volatile
103,volatile
104,trending_up
105,trending_up
106,trending_up
107,trending_up
108,trending_up
109,trending_up
110,trending_up
111,trending_up
112,volatile
113,trending_up
114,trending_up
115,trending_up
116,trending_up
117,trending_up
118,trending_up
119,trending_up
120,trending_up
121,volatile
122,trending_up
123,trending_up
124,trending_up
125,trending_up
126,trending_up
127,trending_up
128,trending_up
129,trending_up
130,volatile
131,volatile
132,volatile
133,volatile
134,volatile
135,volatile
136,volatile
137,trending_up
138,trending_up
139,trending_up
140,trending_up
141,trending_up
142,trending_up
143,volatile
144,volatile
145,trending_up
146,volatile
147,volatile
148,volatile
149,volatile
150,volatile
151,volatile
152,volatile
153,volatile
154,volatile
155,volatile
156,trending_up
157,trending_up
158,trending_up
159,trending_up
160,trending_up
161,trending_up
162,trending_up
163,trending_up
164,trending_up
165,trending_up
166,trending_up
167,trending_up
168,trending_up
169,trending_up
170,trending_up
171,trending_up
172,trending_up
173,trending_up
174,trending_up
175,volatile
176,volatile
177,volatile
178,trending_up
179,trending_up
180,trending_up
181,trending_up
182,trending_up
183,trending_up
184,trending_up
185,trending_up
186,trending_up
187,trending_up
188,trending_up
189,trending_up
190,trending_up
191,trending_up
192,trending_up
193,trending_up
194,trending_up
195,volatile
196,volatile
197,volatile
198,volatile
199,volatile
200,volatile
201,volatile
202,volatile
203,volatile
204,volatile
205,volatile
206,volatile
207,volatile
208,volatile
209,volatile
210,volatile
211,volatile
212,volatile
213,volatile
214,volatile
215,volatile
216,volatile
217,volatile
218,volatile
219,volatile
220,volatile
221,volatile
222,volatile
223,volatile
224,volatile
225,trending_up
226,trending_up
227,trending_up
228,trending_up
229,trending_up
230,trending_up
231,volatile
232,volatile
233,volatile
234,volatile
235,volatile
236,volatile
237,volatile
238,volatile
239,volatile
240,volatile
241,volatile
242,volatile
243,volatile
244,volatile
245,volatile
246,volatile
247,volatile
248,volatile
249,volatile
250,volatile
251,volatile
252,volatile
253,volatile
254,volatile
255,volatile
256,volatile
257,volatile
258,volatile
259,volatile
260,trending_down
261,trending_down
262,volatile
263,trending_down
264,trending_down
265,trending_down
266,trending_down
267,trending_down
268,trending_down
269,trending_down
270,trending_down
271,volatile
272,volatile
273,trending_down
274,trending_down
275,trending_down
276,trending_down
277,trending_down
278,trending_down
279,trending_down
280,trending_down
281,trending_down
282,trending_down
283,trending_down
284,trending_down
285,trending_down
286,volatile
287,volatile
288,volatile
289,volatile
290,volatile
291,volatile
292,volatile
293,volatile
294,volatile
295,volatile
296,volatile
297,volatile
298,volatile
299,volatile
300,volatile
301,volatile
302,volatile
303,trending_down
304,trending_down
305,trending_down
306,trending_down
307,volatile
308,trending_down
309,volatile
310,volatile
311,volatile
312,trending_down
313,trending_down
314,trending_down
315,trending_down
316,trending_down
317,trending_down
318,trending_down
319,trending_down
320,trending_down
321,trending_down
322,trending_down
323,trending_down
324,trending_down
325,trending_down
326,trending_down
327,trending_down
328,trending_down
329,trending_down
330,trending_down
331,trending_down
332,trending_down
333,trending_down
334,trending_down
335,trending_down
336,trending_down
337,trending_down
338,trending_down
339,trending_down
340,trending_down
341,trending_down
342,trending_down
343,trending_down
344,trending_down
345,trending_down
346,trending_down
347,trending_down
348,trending_down
349,trending_down
350,trending_down
351,trending_down
352,trending_down
353,trending_down
354,trending_down
355,trending_down
356,trending_down
357,trending_down
358,trending_down
359,trending_down
360,trending_down
361,trending_down
362,trending_down
363,trending_down
364,trending_down
365,trending_down
366,trending_down
367,trending_down
368,trending_down
369,trending_down
370,trending_down
371,trending_down
372,trending_down
373,trending_down
374,trending_down
375,trending_down
376,trending_down
377,trending_down
378,trending_down
379,trending_down
380,trending_down
381,trending_down
382,trending_down
383,trending_down
384,trending_down
385,trending_down
386,trending_down
387,trending_down
388,trending_down
389,trending_down
390,trending_down
391,trending_down
392,trending_down
393,trending_down
394,trending_down
395,trending_down
396,trending_down
397,trending_down
398,trending_down
399,trending_down
400,trending_down
401,trending_down
402,trending_down
403,trending_down
404,trending_down
405,trending_down
406,trending_down
407,volatile
408,volatile
409,volatile
410,volatile
411,volatile
412,volatile
413,volatile
414,volatile
415,volatile
416,volatile
417,volatile
418,volatile
419,volatile
420,volatile
421,volatile
422,volatile
423,volatile
424,volatile
425,volatile
426,volatile
427,volatile
428,volatile
429,volatile
430,volatile
431,volatile
432,volatile
433,volatile
434,volatile
435,volatile
436,volatile
437,volatile
438,volatile
439,volatile
440,volatile
441,volatile
442,volatile
443,volatile
444,volatile
445,volatile
446,volatile
447,volatile
448,volatile
449,volatile
450,volatile
451,volatile
452,volatile
453,volatile
454,volatile
455,trending_up
456,trending_up
457,trending_up
458,trending_up
459,trending_up
460,trending_up
461,trending_up
462,trending_up
463,trending_up
464,trending_up
465,trending_up
466,trending_up
467,trending_up
468,trending_up
469,trending_up
470,trending_up
471,trending_up
472,trending_up
473,trending_up
474,trending_up
475,trending_up
476,trending_up
477,trending_up
478,trending_up
479,trending_up
480,trending_up
481,trending_up
482,trending_up
483,trending_up
484,trending_up
485,trending_up
486,trending_up
487,trending_up
488,trending_up
489,trending_up
490,trending_up
491,trending_up
492,trending_up
493,trending_up
494,trending_up
495,trending_up
496,trending_up
497,trending_up
498,trending_up
499,trending_up
500,trending_up
501,trending_up
502,trending_up
503,trending_up
504,trending_up
505,trending_up
506,trending_up
507,trending_up
508,trending_up
509,trending_up
510,trending_up
511,trending_up
512,trending_up
513,trending_up
514,trending_up
515,trending_up
516,trending_up
517,trending_up
518,trending_up
519,trending_up
520,trending_up
521,trending_up
522,trending_up
523,trending_up
524,trending_up
525,trending_up
526,trending_up
527,trending_up
528,trending_up
529,trending_up
530,trending_up
531,trending_up
532,trending_up
533,trending_up
534,trending_up
535,trending_up
536,trending_up
537,trending_up
538,trending_up
539,trending_up
540,trending_up
541,trending_up
542,trending_up
543,trending_up
544,trending_up
545,trending_up
546,trending_up
547,trending_up
548,trending_up
549,trending_up
550,volatile
551,volatile
552,volatile
553,volatile
554,volatile
555,volatile
556,volatile
557,trending_up
558,volatile
559,volatile
560,volatile
561,volatile
562,volatile
563,volatile
564,volatile
565,volatile
566,volatile
567,volatile
568,volatile
569,volatile
570,volatile
571,volatile
572,trending_down
573,trending_down
574,trending_down
575,trending_down
576,trending_down
577,trending_down
578,trending_down
579,trending_down
580,trending_down
581,trending_down
582,trending_down
583,trending_down
584,trending_down
585,trending_down
586,trending_down
587,trending_down
588,trending_down
589,trending_down
590,trending_down
591,trending_down
592,trending_down
593,trending_down
594,trending_down
595,trending_down
596,trending_down
597,trending_down
598,trending_down
599,trending_down
600,trending_down
601,trending_down
602,trending_down
603,trending_down
604,trending_down
605,trending_down
606,trending_down
607,trending_down
608,trending_down
609,trending_down
610,trending_down
611,trending_down
612,trending_down
613,trending_down
614,trending_down
615,trending_down
616,trending_down
617,trending_down
618,trending_down
619,trending_down
620,trending_down
621,trending_down
622,trending_down
623,trending_down
624,trending_down
625,trending_down
626,trending_down
627,trending_down
628,trending_down
629,trending_down
630,trending_down
631,trending_down
632,trending_down
633,trending_down
634,trending_down
635,trending_down
636,volatile
637,volatile
638,volatile
639,volatile
640,volatile
641,volatile
642,volatile
643,volatile
644,volatile
