timestamp,publisher,score,label
2025-06-16 19:42:07+00:00,Yahoo Finance,0.5925,NEUTRAL
2025-06-11 08:00:40+00:00,Yahoo Finance,0.5034,BEARISH
2025-06-16 19:15:53+00:00,Bloomberg,0.9059,NEUTRAL
2025-06-16 17:13:23+00:00,Motley Fool,0.9067,NEUTRAL
2025-06-16 16:14:57+00:00,Investopedia,1.0,BULLISH
2025-06-16 15:55:00+00:00,Motley Fool,0.9794,BULLISH
2025-06-16 15:44:22+00:00,MT Newswires,0.9991,BULLISH
2025-06-16 15:16:15+00:00,Benzinga,0.9956,BULLISH
2025-06-16 14:15:00+00:00,Motley Fool,0.984,BULLISH
2025-06-16 13:57:45+00:00,Investing.com,1.0,BEARISH
2025-06-16 13:45:00+00:00,Motley Fool,0.5527,BULLISH
2025-06-16 13:41:26+00:00,Bloomberg,0.882,BULLISH
2025-06-16 12:20:00+00:00,Motley Fool,0.926,NEUTRAL
2025-06-16 12:17:47+00:00,Investing.com,0.9991,NEUTRAL
2025-06-16 11:14:57+00:00,Marketing Dive,0.9999,BULLISH
2025-06-16 09:30:00+00:00,Bloomberg,0.9864,BEARISH
2025-06-16 09:07:59+00:00,Verdict,1.0,BULLISH
2025-06-16 08:52:00+00:00,Motley Fool,0.9996,BULLISH
2025-06-16 08:15:00+00:00,Motley Fool,0.999,BULLISH
2025-06-16 07:45:00+00:00,Motley Fool,0.8285,BULLISH
2025-06-16 04:45:52+00:00,StockStory,1.0,BULLISH
2025-06-15 15:46:20+00:00,Benzinga,0.9947,BULLISH
2025-06-15 13:45:00+00:00,Motley Fool,0.9821,BULLISH
2025-06-15 09:49:00+00:00,Motley Fool,0.6432,NEUTRAL
2025-06-15 08:15:00+00:00,Motley Fool,0.8624,BULLISH
2025-06-14 22:00:00+00:00,Motley Fool,0.6092,NEUTRAL
2025-06-14 20:09:00+00:00,Motley Fool,1.0,BULLISH
2025-06-14 13:40:37+00:00,TipRanks,1.0,BULLISH
2025-06-14 08:46:00+00:00,Motley Fool,0.5974,BULLISH
2025-06-14 08:45:00+00:00,Motley Fool,0.9999,NEUTRAL
2025-06-14 08:21:00+00:00,Motley Fool,0.9151,NEUTRAL
2025-06-14 08:12:00+00:00,Motley Fool,1.0,BULLISH
2025-06-14 07:15:00+00:00,Motley Fool,0.9098,BULLISH
2025-06-14 05:00:05+00:00,Yahoo Finance UK,0.811,NEUTRAL
2025-06-13 18:48:54+00:00,Bloomberg,0.9999,BEARISH
2025-06-13 17:16:46+00:00,TechCrunch,0.9999,BULLISH
2025-06-13 17:14:30+00:00,Reuters,1.0,BULLISH
2025-06-13 16:27:00+00:00,Zacks,0.9271,BEARISH
2025-06-13 16:15:36+00:00,TipRanks,1.0,NEUTRAL
2025-06-13 16:10:12+00:00,Yahoo Finance Video,0.9629,BULLISH
2025-06-13 16:06:23+00:00,Investing.com,1.0,BULLISH
2025-06-13 15:42:56+00:00,TheStreet,0.9923,BULLISH
2025-06-13 15:23:00+00:00,Zacks,0.9702,NEUTRAL
2025-06-13 15:05:29+00:00,TipRanks,0.9774,NEUTRAL
2025-06-13 14:20:42+00:00,Investopedia,1.0,BULLISH
2025-06-13 13:43:47+00:00,Yahoo Finance Video,0.9999,BULLISH
2025-06-13 12:18:35+00:00,GuruFocus.com,1.0,BULLISH
2025-06-13 11:13:00+00:00,Motley Fool,0.9984,BULLISH
2025-06-13 10:53:21+00:00,CoinDesk,0.9998,BULLISH
2025-06-13 10:45:24+00:00,MT Newswires,0.998,BULLISH
2025-06-13 10:33:00+00:00,Grocery Dive,1.0,NEUTRAL
2025-06-13 09:39:46+00:00,Retail Insight Network,1.0,NEUTRAL
2025-06-13 09:05:00+00:00,Motley Fool,0.9994,BULLISH
2025-06-13 08:02:00+00:00,Motley Fool,0.7603,BULLISH
2025-06-13 03:10:29+00:00,Insider Monkey,1.0,NEUTRAL
2025-06-13 01:30:38+00:00,Bloomberg,1.0,BULLISH
2025-06-13 00:07:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-12 23:03:00+00:00,TipRanks,0.8201,NEUTRAL
2025-06-12 20:22:53+00:00,Sourcing Journal,0.9995,BULLISH
2025-06-12 20:02:43+00:00,Bloomberg,1.0,NEUTRAL
2025-06-12 19:50:10+00:00,MT Newswires,0.9915,BULLISH
2025-06-12 19:45:47+00:00,GuruFocus.com,0.6378,NEUTRAL
2025-06-12 16:58:53+00:00,Bloomberg,0.562,NEUTRAL
2025-06-12 16:42:00+00:00,Zacks,0.998,NEUTRAL
2025-06-12 16:33:59+00:00,MT Newswires,0.9953,BULLISH
2025-06-12 15:05:05+00:00,Yahoo Finance Video,0.5135,BULLISH
2025-06-12 15:02:32+00:00,MT Newswires,0.9968,BULLISH
2025-06-12 13:37:50+00:00,GuruFocus.com,0.9998,BULLISH
2025-06-12 13:21:33+00:00,Reuters,0.6224,NEUTRAL
2025-06-12 13:10:21+00:00,MT Newswires,0.9962,BULLISH
2025-06-12 12:37:29+00:00,Simply Wall St.,1.0,NEUTRAL
2025-06-12 11:51:24+00:00,Reuters,0.9916,BULLISH
2025-06-12 11:14:29+00:00,MT Newswires,0.997,BULLISH
2025-06-12 11:00:00+00:00,Grocery Dive,0.9804,BULLISH
2025-06-12 10:20:19+00:00,Bloomberg,0.9984,BULLISH
2025-06-12 09:35:00+00:00,Motley Fool,0.9987,BULLISH
2025-06-12 09:29:38+00:00,Power Technology,1.0,BULLISH
2025-06-12 09:25:00+00:00,Motley Fool,0.9979,BULLISH
2025-06-12 08:30:00+00:00,Motley Fool,0.9823,BEARISH
2025-06-11 21:30:41+00:00,Benzinga,0.7009,BULLISH
2025-06-11 21:17:13+00:00,FreightWaves,0.9997,BEARISH
2025-06-11 20:51:51+00:00,Exec Edge,1.0,BULLISH
2025-06-11 17:50:41+00:00,Bloomberg,1.0,NEUTRAL
2025-06-11 17:30:00+00:00,TechCrunch,0.9889,BEARISH
2025-06-11 17:17:43+00:00,Simply Wall St.,0.9997,NEUTRAL
2025-06-11 16:56:10+00:00,Investing.com,0.9999,NEUTRAL
2025-06-11 16:30:03+00:00,Bloomberg,0.9249,BULLISH
2025-06-11 16:13:00+00:00,Zacks,1.0,NEUTRAL
2025-06-11 15:45:58+00:00,Benzinga,0.6568,BULLISH
2025-06-11 15:34:53+00:00,Yahoo Finance Video,0.9997,BULLISH
2025-06-11 15:23:07+00:00,Insider Monkey,1.0,BULLISH
2025-06-11 14:08:59+00:00,Bloomberg,0.9982,NEUTRAL
2025-06-11 13:13:34+00:00,Reuters,0.9993,BULLISH
2025-06-11 12:49:00+00:00,ESG Dive,0.7206,BULLISH
2025-06-11 11:18:16+00:00,Fashion Dive,1.0,BULLISH
2025-06-11 10:40:06+00:00,Utility Dive,0.9993,BULLISH
2025-06-11 10:30:00+00:00,The Daily Upside,0.9999,BULLISH
2025-06-11 09:46:46+00:00,Benzinga,0.9979,BULLISH
2025-06-11 09:33:35+00:00,Yahoo Finance UK,1.0,BULLISH
2025-06-11 08:45:00+00:00,Motley Fool,0.9985,NEUTRAL
2025-06-11 08:34:00+00:00,Motley Fool,0.9824,NEUTRAL
2025-06-11 08:33:00+00:00,Motley Fool,0.998,BULLISH
2025-06-10 16:23:00+00:00,Zacks,1.0,NEUTRAL
2025-06-10 14:42:00+00:00,Zacks,1.0,NEUTRAL
2025-06-10 14:28:35+00:00,Investopedia,0.815,BULLISH
2025-06-10 12:28:08+00:00,MT Newswires,0.9953,BULLISH
2025-06-10 10:35:00+00:00,Construction Dive,1.0,BULLISH
2025-06-10 10:00:48+00:00,Yahoo Finance,0.9946,BULLISH
2025-06-10 09:12:00+00:00,Motley Fool,0.9998,BULLISH
2025-06-10 09:00:00+00:00,Marketing Dive,1.0,NEUTRAL
