timestamp,publisher,score,label
2025-06-16 20:09:16+00:00,Yahoo Finance,1.0,NEUTRAL
2025-06-11 08:00:40+00:00,Yahoo Finance,0.5034,BEARISH
2025-06-16 18:39:53+00:00,Motley Fool,0.4934,BEARISH
2025-06-16 17:22:00+00:00,Zacks,0.9876,NEUTRAL
2025-06-16 17:05:16+00:00,Insider Monkey,0.9992,BULLISH
2025-06-16 17:03:43+00:00,Insider Monkey,0.9998,BULLISH
2025-06-16 17:01:46+00:00,Insider Monkey,1.0,BULLISH
2025-06-16 16:31:10+00:00,GuruFocus.com,0.9851,BULLISH
2025-06-16 16:03:00+00:00,Zacks,0.9998,NEUTRAL
2025-06-16 16:03:00+00:00,Zacks,1.0,NEUTRAL
2025-06-16 13:41:26+00:00,Bloomberg,0.882,BULLISH
2025-06-16 13:30:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-16 13:26:00+00:00,Zacks,1.0,BULLISH
2025-06-16 13:00:04+00:00,Zacks,0.9992,BULLISH
2025-06-16 12:45:00+00:00,Motley Fool,0.9907,BULLISH
2025-06-16 12:32:37+00:00,GuruFocus.com,1.0,BEARISH
2025-06-16 12:22:01+00:00,GuruFocus.com,1.0,NEUTRAL
2025-06-16 12:15:54+00:00,GuruFocus.com,0.9731,BULLISH
2025-06-16 11:37:32+00:00,Simply Wall St.,1.0,NEUTRAL
2025-06-16 11:17:00+00:00,Zacks,1.0,BULLISH
2025-06-16 09:30:00+00:00,Bloomberg,0.9864,BEARISH
2025-06-16 09:30:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-16 09:25:04+00:00,Verdict,0.9995,BULLISH
2025-06-16 09:15:00+00:00,Motley Fool,0.9905,NEUTRAL
2025-06-16 08:18:00+00:00,Motley Fool,0.8971,BULLISH
2025-06-16 08:15:00+00:00,Motley Fool,0.999,BULLISH
2025-06-16 07:45:00+00:00,Motley Fool,0.8285,BULLISH
2025-06-16 06:08:02+00:00,Reuters,0.9871,NEUTRAL
2025-06-16 04:32:35+00:00,StockStory,0.9992,NEUTRAL
2025-06-16 03:37:05+00:00,StockStory,1.0,NEUTRAL
2025-06-15 22:10:00+00:00,Motley Fool,0.896,BULLISH
2025-06-15 16:33:00+00:00,TheStreet,1.0,BULLISH
2025-06-15 16:20:00+00:00,Motley Fool,0.9997,NEUTRAL
2025-06-15 15:45:03+00:00,Insider Monkey,0.9999,BULLISH
2025-06-15 15:44:40+00:00,Insider Monkey,0.9998,BULLISH
2025-06-15 15:43:17+00:00,Insider Monkey,0.9997,BULLISH
2025-06-15 13:00:00+00:00,Motley Fool,0.6536,NEUTRAL
2025-06-15 11:00:00+00:00,Motley Fool,0.7896,NEUTRAL
2025-06-15 10:35:02+00:00,Investing.com,0.9997,BULLISH
2025-06-15 08:40:00+00:00,Motley Fool,0.977,BULLISH
2025-06-15 08:07:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-15 07:15:00+00:00,Motley Fool,0.9689,NEUTRAL
2025-06-15 00:31:00+00:00,TipRanks,1.0,NEUTRAL
2025-06-14 22:30:00+00:00,Motley Fool,0.9997,BULLISH
2025-06-14 22:00:00+00:00,Motley Fool,0.6092,NEUTRAL
2025-06-14 13:00:00+00:00,Motley Fool,0.9899,BULLISH
2025-06-14 11:13:00+00:00,Motley Fool,0.947,BEARISH
2025-06-14 11:07:00+00:00,Motley Fool,0.9994,NEUTRAL
2025-06-14 10:35:00+00:00,Motley Fool,0.9994,NEUTRAL
2025-06-14 10:00:00+00:00,Investopedia,0.9983,BULLISH
2025-06-14 08:20:00+00:00,Motley Fool,0.9916,BULLISH
2025-06-14 07:45:00+00:00,Motley Fool,0.9973,NEUTRAL
2025-06-14 07:06:00+00:00,Motley Fool,0.9978,BULLISH
2025-06-13 21:03:20+00:00,GuruFocus.com,0.9978,BULLISH
2025-06-13 19:08:49+00:00,Sourcing Journal,0.7371,BULLISH
2025-06-13 19:01:19+00:00,Motley Fool,0.9781,BULLISH
2025-06-13 17:47:22+00:00,Investing.com,1.0,NEUTRAL
2025-06-13 17:45:51+00:00,Motley Fool,0.8108,NEUTRAL
2025-06-13 17:29:03+00:00,Fortune,0.9946,BULLISH
2025-06-13 17:23:28+00:00,Simply Wall St.,0.9999,BULLISH
2025-06-13 16:40:08+00:00,GuruFocus.com,0.9919,BEARISH
2025-06-13 16:06:01+00:00,GuruFocus.com,0.8053,NEUTRAL
2025-06-13 15:34:03+00:00,TechCrunch,0.9987,BULLISH
2025-06-13 15:26:38+00:00,Yahoo Finance Video,0.9998,BULLISH
2025-06-13 15:15:00+00:00,Zacks,1.0,BULLISH
2025-06-13 13:44:29+00:00,GuruFocus.com,0.8047,BULLISH
2025-06-13 13:43:00+00:00,GuruFocus.com,0.9996,BEARISH
2025-06-13 11:37:53+00:00,Simply Wall St.,0.9986,NEUTRAL
2025-06-13 11:15:00+00:00,Motley Fool,0.9999,NEUTRAL
2025-06-13 10:44:39+00:00,MT Newswires,0.7369,BEARISH
2025-06-13 10:36:26+00:00,Reuters,1.0,BULLISH
2025-06-13 10:20:24+00:00,MT Newswires,0.8674,BULLISH
2025-06-13 10:17:00+00:00,Motley Fool,1.0,BULLISH
2025-06-13 10:00:42+00:00,Yahoo Finance,0.7073,BULLISH
2025-06-13 09:45:00+00:00,Motley Fool,1.0,BULLISH
2025-06-13 09:32:05+00:00,Reuters,1.0,BULLISH
2025-06-13 09:21:00+00:00,Zacks,1.0,BULLISH
